﻿objectid;insee;annee;sante_plaf;educ_plaf;revenu_plaf;idh2;nomcom;pop
3614;92051;1999;0.63950251;0.82809343;0.89747399;0.78835665;Neuilly-sur-Seine;59874
3807;95328;1999;0.56144279;0.4345701;0.61521309;0.53707533;Labbeville;484
3858;95529;1999;0.53214035;0.28649382;0.54679835;0.45514417;Ronquerolles;741
3882;95627;1999;0.42075861;0.37252669;0.56957382;0.45428638;Vallangoujard;634
3885;95637;1999;0.60190349;0.40249382;0.44967154;0.48468962;Vauréal;16207
485;77481;2013;0.47803452;0.32700293;0.53855351;0.44786366;Vanvillé;153
649;78310;2013;0.34905399;0.49191789;0.49571145;0.44556111;Houdan;3423
725;78497;2013;0.28739365;0.6975044;0.7373155;0.57407118;Poigny-la-Forêt;949
856;91200;2013;0.53975474;0.48115396;0.47708459;0.4993311;Dourdan;10342
957;91579;2013;0.70501827;0.5478827;0.64441279;0.63243792;Saint-Vrain;2991
979;91659;2013;0.67387772;0.43684457;0.54070156;0.55047462;Villabé;5327
1012;92047;2013;0.70249685;0.95961877;0.89529547;0.85247036;Marnes-la-Coquette;1673
1078;94021;2013;0.6283704;0.49242082;0.46122778;0.52733967;Chevilly-Larue;18894
1082;94034;2013;0.67931874;0.56791056;0.51424255;0.58715728;Fresnes;26645
1135;95058;2013;0.58112843;0.29181525;0.47447094;0.44913821;Bernes-sur-Oise;2600
1282;95612;2013;0.55346627;0.27790909;0.45169226;0.42768921;Le Thillay;4166
1446;77132;2006;0.69182172;0.44440542;0.62564477;0.58729064;Coupvray;2791
1536;77226;2006;0.40569124;0.53861315;0.60078694;0.51503044;Héricy;2591
1538;77228;2006;;0.27770372;0.37734706;;Hondevilliers;243
1722;77418;2006;0.6295733;0.21902366;0.40452581;0.41770759;Saint-Loup-de-Naud;883
1782;77479;2006;0.59251946;0.38170169;0.56177401;0.51199839;Vaires-sur-Marne;11577
2053;78564;2006;0.67274232;0.39401644;0.56658003;0.54444627;Saint-Martin-de-Bréthencourt;591
2108;91064;2006;0.65583691;0.5423761;0.74643487;0.64821596;Bièvres;4990
2304;92032;2006;0.67417396;0.67593269;0.60611104;0.65207256;Fontenay-aux-Roses;23964
2378;94022;2006;0.53205949;0.35156621;0.39972361;0.4277831;Choisy-le-Roi;36198
2456;95149;2006;0.67379414;0.3357393;0.60156478;0.53703274;Chaumontel;3280
2737;77124;1999;0.35196069;0.54192445;0.697741;0.53054205;Conches-sur-Gondoire;1717
2857;77248;1999;;0.41102324;0.63306794;;Lesches;535
2953;77347;1999;0.22994012;0.04750733;0.3837485;0.22039865;Les Ormes-sur-Voulzie;822
3205;78206;1999;0.55206838;0.20870252;0.46973983;0.41017024;Ecquevilly;4205
3299;78420;1999;0.39030408;0.43531044;0.62924679;0.48495377;Montfort-l'Amaury;3135
3332;78516;1999;0.47623602;0.42686436;0.60765285;0.50358441;Raizeux;732
3441;91156;1999;0.65247523;0.29565655;0.60243529;0.51685569;Cheptainville;1462
3444;91174;1999;0.36311805;0.14489583;0.28910714;0.26570701;Corbeil-Essonnes;39384
3500;91378;1999;;0.37264674;0.65168991;;Mauchamps;273
3742;95094;1999;0.1872372;0.10350181;0.5101215;0.2669535;Bouqueval;293
3811;95351;1999;0.41158031;0.16808196;0.45109118;0.34358448;Louvres;8792
3828;95426;1999;0.61501624;0.51319648;0.70761198;0.61194156;Montlignon;2426
3842;95462;1999;0.55320831;0.24245264;0.45065183;0.41543759;Omerville;337
202;77190;2013;0.73839528;0.35245455;0.61133704;0.56739562;Fontains;234
250;77239;2013;0.64076773;0.3394868;0.47775007;0.48600154;Jouy-le-Châtel;1533
304;77293;2013;0.56202397;0.3791305;0.45481097;0.46532181;Misy-sur-Yonne;988
312;77301;2013;0.44215824;0.23296188;0.41938897;0.36483636;Montceaux-lès-Provins;343
365;77358;2013;0.94084683;0.39961144;0.57363188;0.63803005;Penchard;1073
446;77442;2013;0.65897609;0.56456012;0.62840589;0.61731403;Samoreau;2325
566;78089;2013;0.41912414;0.29389443;0.42152482;0.37818113;Bonnières-sur-Seine;4568
689;78401;2013;0.52234166;0.39214076;0.44035129;0.45161124;Meulan-en-Yvelines;8992
790;78674;2013;0.75472155;0.63993695;0.62900807;0.67455552;Villepreux;9975
926;91473;2013;0.408802;0.68629912;0.62776002;0.57428705;Orveau;194
992;92002;2013;0.72240334;0.7687434;0.68175819;0.72430164;Antony;61727
1177;95214;2013;0.63;0.4982346;;;Épinay-Champlâtreux;68
193;77180;2013;0.55243171;0.64077713;0.73634702;0.64318528;Férolles-Attilly;1158
227;77216;2013;0.67904312;0.42707331;0.54626036;0.55079226;Grez-sur-Loing;1417
301;77290;2013;0.71615968;0.44397361;0.54970843;0.56994724;Méry-sur-Marne;646
898;91363;2013;0.63889472;0.54204692;0.64762984;0.60952383;Marcoussis;8111
961;91593;2013;0.65288212;0.55204252;0.65248506;0.61913657;Sermaise;1648
1020;92064;2013;0.76172618;0.92071994;0.8391264;0.84052418;Saint-Cloud;29109
1026;92077;2013;0.77386268;0.93871261;0.82190326;0.84482618;Ville-d'Avray;11266
1084;94038;2013;0.67763426;0.58340323;0.52195977;0.59433242;L'Haÿ-les-Roses;31201
1270;95574;2013;0.72016663;0.56858211;0.69221061;0.66031978;Saint-Prix;7171
1325;77006;2006;0.49578641;0.48115469;0.59254499;0.52316203;Arbonne-la-Forêt;964
1477;77164;2006;0.38898742;0.26123955;0.46268567;0.37097088;Échouboulains;534
1551;77241;2006;0.33352245;0.27094567;0.49024902;0.36490571;Juilly;1699
1564;77254;2006;0.5358655;0.27572768;0.57018569;0.46059295;Liverdy-en-Brie;1159
1591;77281;2006;0.442903;0.44944536;0.48664072;0.45966302;Mauperthuis;468
1720;77416;2006;;0.35181394;0.45059529;;Saint-Just-en-Brie;251
1786;77483;2006;0.59420299;0.36816146;0.53490472;0.49908972;Varreddes;1867
1869;78104;2006;0.56217129;0.45872304;0.63723467;0.55270967;Breuil-Bois-Robert;696
2016;78472;2006;;0.41975735;0.50100391;;Orsonville;299
2103;91038;2006;0.75787326;0.49597817;0.61274297;0.62219813;Auvers-Saint-Georges;1151
2131;91121;2006;0.5148525;0.35593731;0.56511564;0.47863515;Buno-Bonnevaux;476
2228;91482;2006;0.587418;0.50971216;0.66748561;0.58820526;Pecqueuse;580
2290;91692;2006;0.69225614;0.40086715;0.35036113;0.48116147;Les Ulis;24962
2386;94043;2006;0.58834022;0.56365668;0.47781644;0.54327111;Le Kremlin-Bicêtre;25567
2406;94074;2006;0.5228902;0.16632553;0.25362942;0.31428172;Valenton;12105
2535;95438;2006;;0.39553238;;;Moussy;147
2541;95456;2006;0.61278647;0.42802175;0.56562193;0.53547671;Noisy-sur-Oise;699
2554;95504;2006;0.44292579;0.47121694;0.60091247;0.5050184;Presles;3815
2595;95678;2006;0.78110852;0.47975511;0.65218386;0.6376825;Villiers-Adam;795
2626;77008;1999;0.21520034;0.10067286;0.12730734;0.14772685;Armentières-en-Brie;1256
2818;77208;1999;0.2432395;0.04395704;0.34078296;0.2093265;Gouaix;1388
2969;77365;1999;0.23413624;0.32246144;0.49198654;0.34952807;Le Plessis-Feu-Aussoux;374
3049;77447;1999;0.55035069;0.47091152;0.68566974;0.56897732;Seine-Port;1754
3061;77459;1999;0.39050524;0.08654091;0.38662077;0.28788897;Sourdun;1230
3124;77527;1999;0.41867885;0.20506609;0.49696635;0.37357043;Voinsles;499
3126;77529;1999;0.41687839;0.29457018;0.57746141;0.42963666;Voulangis;1263
3372;78620;1999;;0.61518153;0.64339354;;Toussus-le-Noble;660
3403;91041;1999;0.76542042;0.33398501;0.58094616;0.5601172;Avrainville;653
3548;91556;1999;0.27709115;0.26344623;0.52442675;0.35498804;Saint-Hilaire;379
3625;92078;1999;0.47086963;0.11226173;0.26793317;0.28368818;Villeneuve-la-Garenne;22308
3697;94060;1999;0.53899523;0.31301764;0.52486904;0.45896064;La Queue-en-Brie;10868
3780;95250;1999;0.47133397;0.18674845;0.47369091;0.37725777;Fosses;9994
3848;95489;1999;0.61374788;0.25877422;0.61414028;0.49555413;Piscop;634
420;77415;2013;0.41166436;0.41155132;0.53453641;0.45258403;Saint-Jean-les-Deux-Jumeaux;1158
442;77438;2013;0.61476105;0.56621261;0.57098384;0.58398583;Saint-Thibault-des-Vignes;6296
1098;94059;2013;0.78229583;0.56877859;0.56493446;0.63866963;Le Plessis-Trévise;19157
1483;77171;2006;0.49584424;0.42888059;0.53096532;0.48523005;Esbly;5509
1604;77294;2006;0.53992182;0.2209393;0.4548132;0.40522477;Mitry-Mory;17903
1797;77495;2006;0.67084194;0.423817;0.54538517;0.54668137;Vert-Saint-Denis;7129
1955;78324;2006;;0.28972667;0.54342545;;Jouy-Mauvoisin;524
1975;78368;2006;0.63388996;0.73811746;0.72510031;0.69903591;Mareil-sur-Mauldre;1743
2404;94071;2006;0.64934757;0.52012938;0.59277407;0.58741701;Sucy-en-Brie;26261
2453;95141;2006;;0.40846251;;;Charmont;30
2600;75102;1999;0.50770314;0.62497344;0.50580301;0.54615986;Paris 2e Arrondissement;19640
2618;75120;1999;0.46705009;0.46438579;0.40431831;0.4452514;Paris 20e Arrondissement;183093
3476;91275;1999;0.5523053;0.49098018;0.6918861;0.57839053;Gometz-le-Châtel;1849
3571;91639;1999;0.35029315;0.25321853;0.54478746;0.38276638;Vayres-sur-Essonne;809
3636;93029;1999;0.41820021;0.09646585;0.35005171;0.28823925;Drancy;62271
148;77133;2013;0.14814542;0.37334897;0.60537293;0.37562244;Courcelles-en-Bassée;241
156;77141;2013;0.79899209;0.59171114;0.58243657;0.65771327;Coutevroult;1064
503;77504;2013;0.58023937;0.37520821;0.55824226;0.50456328;Villemaréchal;835
630;78264;2013;0.88499774;0.82739883;;;Gambaiseuil;71
763;78590;2013;0.77969738;0.84953226;0.78247401;0.80390122;Senlisse;525
1485;77173;2006;0.38156293;0.25270428;0.46751043;0.36725922;Étrépilly;824
1588;77278;2006;0.18906779;0.3419526;0.44491365;0.32531135;Marolles-en-Brie;425
1674;77369;2006;0.83277207;0.24782757;0.57751494;0.55270486;Poincy;701
1765;77462;2006;0.39196832;0.30089789;0.41253626;0.36846749;Thieux;785
1770;77467;2006;0.34870356;0.16408324;0.47704424;0.32994368;La Tombe;231
1812;77514;2006;0.5582819;0.31383255;0.462559;0.44489115;Villeparisis;23302
1842;78029;2006;0.47942795;0.25503953;0.44585893;0.39344214;Aubergenville;12126
1859;78073;2006;0.67581944;0.47973794;0.59516139;0.58357292;Bois-d'Arcy;13331
1892;78164;2006;0.264097;0.70598458;0.7284226;0.56616806;Clairefontaine-en-Yvelines;791
2080;78643;2006;0.52923973;0.51004581;0.58509028;0.54145861;Vernouillet;9239
2180;91292;2006;;0.46541896;0.62766416;;Guibeville;741
2201;91378;2006;;0.53455001;0.68332266;;Mauchamps;287
2300;92023;2006;0.58408861;0.57389649;0.60321743;0.58706751;Clamart;50655
2317;92062;2006;0.62824435;0.60908295;0.53856742;0.59196491;Puteaux;42981
2389;94047;2006;0.48297272;0.43443303;0.61681406;0.5114066;Mandres-les-Roses;4285
2414;95002;2006;0.69435849;0.45237811;0.62071183;0.58914948;Ableiges;941
2620;77002;1999;0.35760136;0.18101627;0.45794098;0.3321862;Amillis;686
3071;77469;1999;0.58890298;0.15697647;0.47652811;0.40746918;Touquin;948
3166;78092;1999;0.52274602;0.63848491;0.69389544;0.61837546;Bougival;8426
3673;94017;1999;0.48833203;0.20333613;0.38760413;0.35975743;Champigny-sur-Marne;74232
3850;95492;1999;;0.34213099;;;Le Plessis-Gassot;75
3854;95509;1999;0.53185472;0.16986325;0.54298707;0.41490168;Puiseux-en-France;2931
13;75113;2013;0.66047837;0.7494824;0.53378018;0.64791365;Paris 13e Arrondissement;183713
48;77029;2013;0.4372389;0.38548827;0.5838296;0.46885226;Beauvoir;197
69;77050;2013;0.60357569;0.28864663;0.48414499;0.4587891;Bransles;538
